test_batch_id,FFVUS_PR/hbos,FFVUS_PR/denoising_auto_encoder,FFVUS_PR/cblof,FFVUS_PR/random_black_forest,FFVUS_PR/auto_encoder,FFVUS_PR/tran_ad,FFVUS_PR/omni_anomaly,FFVUS_PR/mtad_gat,FFVUS_PR/copod,FFVUS_PR/encdec_ad,FFVUS_PR/avg_ens,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/hbos,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/denoising_auto_encoder,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/cblof,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/random_black_forest,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/auto_encoder,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/tran_ad,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/omni_anomaly,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/mtad_gat,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/copod,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/encdec_ad,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_5_W_10_SCORE_WITH_SMOOTHING/avg_ens,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/hbos,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/denoising_auto_encoder,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/cblof,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/random_black_forest,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/auto_encoder,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/tran_ad,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/omni_anomaly,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/mtad_gat,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/copod,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/encdec_ad,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_5_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/avg_ens,sum_acc_interp/hbos,mul_acc_interp/hbos,sum_acc_interp/denoising_auto_encoder,mul_acc_interp/denoising_auto_encoder,sum_acc_interp/cblof,mul_acc_interp/cblof,sum_acc_interp/random_black_forest,mul_acc_interp/random_black_forest,sum_acc_interp/auto_encoder,mul_acc_interp/auto_encoder,sum_acc_interp/tran_ad,mul_acc_interp/tran_ad,sum_acc_interp/omni_anomaly,mul_acc_interp/omni_anomaly,sum_acc_interp/mtad_gat,mul_acc_interp/mtad_gat,sum_acc_interp/copod,mul_acc_interp/copod,sum_acc_interp/encdec_ad,mul_acc_interp/encdec_ad,sum_acc_interp/avg_ens,mul_acc_interp/avg_ens
synthetic_batch_160.out,0.0339584574103355,0.041040901094675,0.0279672667384147,0.0405108034610748,0.7925502061843872,0.180153802037239,0.0360680595040321,0.0656932666897773,0.035003162920475,0.0674470961093902,0.0518128052353858,0.6357891108837291,0.2864968165254422,0.2678571428571429,0.7448834130102229,0.5464001653721003,0.8945513581632737,0.5316733145440907,0.0316733145440907,0.6809007353349165,0.5044456160894274,0.6496891504364803,0.1818099550157785,0.0902117219567298,0.0617626675963401,0.2338170333206653,0.6338098520040512,0.5405585333704949,0.1623289158195257,0.0654887751489877,0.1504005625098943,0.1526594278216362,0.3359765343368053,0.33487378414703234,0.06447329849630908,0.1637688588100586,0.07179684584965641,0.1479122047977788,0.050646477566318196,0.39269710823564885,0.07684249492299267,0.6694751857782437,0.6468493126021317,0.5373525801002563,0.2999089131769348,0.28387068702406143,0.06755338124804978,0.048683290616934,0.04273999298170682,0.35795194912769573,0.06658346023727583,0.28594635609940877,0.1189852265105137,0.35075097783593306,0.09597184196833353
synthetic_batch_205.out,0.0885173678398132,0.0653300732374191,0.1717349737882614,0.0848062559962272,0.5110577940940857,0.3930993974208832,0.0739509090781211,0.0826923921704292,0.0920759290456771,0.1082723215222358,0.1894147396087646,0.4445070896484857,0.7025827712934783,0.4981828973587034,0.7179966197120367,0.5321123541311883,0.5415874822539903,0.504434117992473,0.0282235220664681,0.5077466987401607,0.5108737044745688,0.4927203651036052,0.2096202303469181,0.2741041782498359,0.3026135848462581,0.4037988021969795,0.5308560281991959,0.4903787922859192,0.2144838386774063,0.0668612467497587,0.2571939355134964,0.2322007931768894,0.3505826702713966,0.2665122287441494,0.14763524265744815,0.38395642226544874,0.11954425357213831,0.33495893557348244,0.25542064334894604,0.4014014378541319,0.15169503492872946,0.521585074112637,0.5213725994271267,0.46734343983743676,0.45554873520593836,0.289192513535297,0.12899144981154764,0.05545795711844865,0.042083601279549424,0.29991131389291886,0.15588357904719796,0.3095730129984023,0.1786766923007325,0.3410675523561849,0.2736364072492291
synthetic_batch_1177.out,0.0207862649112939,0.0902883261442184,0.0363502688705921,0.023484494537115,0.4007040560245514,0.077340230345726,0.0282796826213598,0.0368199795484542,0.0284369904547929,0.0283115673810243,0.040055327117443,0.8424657534246576,0.9880949281311158,0.678845517565671,0.9523797125244634,0.8768682785225141,0.979776972798436,0.6039085661086395,0.0,0.9199266954500998,0.8582976861727322,0.9711340994618406,0.1428088386729359,0.4392385375499725,0.3124074798077345,0.2733016414567828,0.7898515027761459,0.4594381256401539,0.0952752840518951,0.0287222502380609,0.1738225909695029,0.2646149526908993,0.3925889012962579,0.4316260091679757,0.040571503934932494,0.5391916271376671,0.1654577568389654,0.35759789321813157,0.06900548787645155,0.4879321035307892,0.04583866483511385,0.6387861672735328,0.5500505392953831,0.528558601572081,0.14336381346985866,0.3160941243649997,0.05402929464817301,0.0184099897742271,0.0,0.4741818429524463,0.05516859628099917,0.4433046267768782,0.05481502178700919,0.5055947132896418,0.07693730374621856
synthetic_batch_537.out,0.1057329028844833,0.2142928838729858,0.1355199068784713,0.2346992939710617,0.4925345182418823,0.2219199240207672,0.1736894249916076,0.0894546657800674,0.1879667192697525,0.3457228541374206,0.4285167753696441,0.5508524312985096,0.4793422326310168,0.5694702694551499,0.7474853776482006,0.5864111990303859,0.6465062142194791,0.3529844098596548,0.1327898558797292,0.4453877103360764,0.4425277139850075,0.6460057762260718,0.3451985795795917,0.2361106431484222,0.3524526977539062,0.5349658676981925,0.6037537163496017,0.2043268963694572,0.2408733934164047,0.0906975093483924,0.3346464236080646,0.3789658531546592,0.6424219691753388,0.32829266709149646,0.17741251164143182,0.3468175582520013,0.2961777076983486,0.3524950881668106,0.21893796673302493,0.49109233580963113,0.357232800423363,0.5394728586361341,0.5353888574418262,0.43421306912012314,0.33041983335340275,0.2633369174256312,0.2328183217867271,0.11112226082989829,0.10689732271455411,0.31667721480291444,0.26436403631704747,0.39412528406121405,0.38818099345801627,0.537261275797858,0.5152508184913629
synthetic_batch_198.out,0.5427901148796082,0.6625871062278748,0.6859830617904663,0.7594218254089355,0.4885973632335663,0.8616761565208435,0.7113005518913269,0.2505418956279754,0.4100393652915954,0.7454954385757446,0.7854763269424438,0.8524332406463302,0.1428449902510578,0.5210852548524343,0.9560954488342548,0.2948580398281869,0.916806374820018,0.7943005671734361,0.7833763930971362,0.6729038018501929,0.7359764469065952,0.8754867826276155,0.8003194141387939,0.2215524810552597,0.6287318724393844,0.903699187040329,0.4290688037872314,0.869983764886856,0.7774144697189331,0.4878990703821182,0.5905241173505783,0.777823133468628,0.8949199080467224,0.6976116777629692,0.6632519944352614,0.4027160482394663,0.23502229211714315,0.6035341583214503,0.592270799670551,0.8577586371215952,0.8464849196452415,0.3917277015308766,0.3677729714422926,0.8892412656704307,0.8883867897573547,0.7528005595323815,0.750512768148064,0.5169591443625559,0.37965980224370427,0.5414715835708942,0.5095688419941415,0.7407359427411699,0.7407053612622754,0.8304815547850297,0.828042643864621
synthetic_batch_1187.out,0.15935979783535,0.2694755494594574,0.2583587765693664,0.3177588880062103,0.4735976457595825,0.4771853685379028,0.126911461353302,0.1540015041828155,0.1173610240221023,0.2729282677173614,0.2899473309516907,0.7618230798112259,0.4355971898973123,0.5170990633596395,0.7917231803379352,0.5199557798892666,0.7770483852084508,0.5583834319065369,0.4063921706597037,0.497844587736904,0.4072429982167217,0.7917535290013253,0.5129391705989838,0.2331469947099685,0.4311661407351493,0.637771508693695,0.5133240228891373,0.634874125123024,0.3557368783652782,0.2908404463529587,0.2944911690056324,0.3283210071921348,0.6341832083463669,0.46059143882328796,0.2635827802079468,0.35253636967838486,0.33296647434606785,0.387728919964503,0.34456310709810534,0.5547410341720728,0.453503638447065,0.49677671282442454,0.495695202487634,0.6271168768731767,0.5912711549341124,0.34264744662991947,0.20681682597001658,0.28019683742125956,0.22336085640974218,0.30760280587950317,0.18994479082727272,0.34008563296704153,0.32682393864631726,0.540850429976508,0.4244552833497564
synthetic_batch_168.out,0.056087426841259,0.0464896447956562,0.0746225044131279,0.1024738326668739,0.9572784304618835,0.796078085899353,0.0548543520271778,0.058263573795557,0.089347630739212,0.1212225183844566,0.2163928896188736,0.65787826806413,0.4788937672539681,0.5926491197204982,0.9117440715062182,0.7675934246894474,1.0,0.6846148449938749,0.202476968194186,0.7508629151881828,0.0842628048404464,0.8956975390528032,0.2823379745334387,0.1440496515482664,0.2887172903120518,0.5884157186746597,0.9802376437187196,0.9679376208782196,0.2359347286820411,0.1176273609697818,0.3583328692615032,0.1134433554112911,0.7207890674471855,0.3569828474526945,0.10336266712475785,0.2626917060248121,0.08475182361634119,0.33363581206681303,0.13255459981293274,0.507108952086546,0.18424030779602021,0.8624359275756655,0.8520060509133982,0.8980390429496765,0.886462667908708,0.36973459851052637,0.10157043420229608,0.1303702709948715,0.09048866500205921,0.42010527296369743,0.159692883663946,0.1027426616124515,0.09941877355120982,0.5560452143358384,0.3485734140013399
synthetic_batch_1050.out,0.0238938983529806,0.0284270029515028,0.0166502073407173,0.0330000668764114,0.846488356590271,0.1530223488807678,0.032651774585247,0.0412641018629074,0.0236907228827476,0.0942159220576286,0.0527776218950748,0.2303269996387601,0.485610365327387,0.184611523253058,0.6871784529049269,0.5687414432137342,0.6116200752631954,0.2983566009043177,0.0,0.5763229405212535,0.7563909495986235,0.4467794263455655,0.090037320330739,0.1676484289392829,0.0387172763422131,0.3246461515128612,0.7028207468986511,0.3732495051622391,0.118345481865108,0.0403940495103597,0.2055472473055124,0.2884489840269089,0.2413701697438955,0.12711044899587035,0.04329628256992729,0.2570186841394449,0.05370989791914277,0.10063086529688764,0.03054550043448883,0.36008925989066914,0.06297587134028022,0.7076148999020027,0.6803601926096331,0.3823212120719816,0.24479818954378388,0.16550418774478234,0.058861788402423086,0.0206320509314537,0.0,0.3000068317020006,0.04551065386544728,0.4253034358281261,0.1675605338426631,0.24977852412032014,0.09440345488952462
synthetic_batch_1183.out,0.3000654876232147,0.2845420241355896,0.2725846469402313,0.2580190300941467,0.6538265943527222,0.3260652422904968,0.3326249420642853,0.2471463084220886,0.3435664176940918,0.2842491269111633,0.3618212640285492,0.5568243633439747,0.7592073541787463,0.411131962326465,0.6895151858038361,0.6547028049401513,0.786049617447427,0.5041645834389017,0.1906748856902587,0.4725974107600932,0.3054160047753101,0.6031143899914282,0.5168071696162224,0.4762136816978454,0.3867966184020042,0.5476467162370682,0.6609513938426972,0.3148158794641494,0.4435359701514244,0.2454474940896034,0.4474126189947128,0.3195633560419083,0.5903918814659118,0.4284449254835947,0.3899772506786139,0.521874689157168,0.41394304377077645,0.34185830463334815,0.32782079381339013,0.47376710794899135,0.3755179211289733,0.6542646996464367,0.6542644062846698,0.5560574298689619,0.4609298342182875,0.4183947627515935,0.4008121761715109,0.21891059705617366,0.21526867470494693,0.4080819142270925,0.3978823705869806,0.2948325658432367,0.2944526580833575,0.4824678270099887,0.45229878289063213
synthetic_batch_1054.out,0.112256146967411,0.1900219917297363,0.247167095541954,0.3133668303489685,0.324832946062088,0.5518539547920227,0.2644684314727783,0.1069418489933013,0.2494736611843109,0.303146481513977,0.3951417505741119,0.8480697419278689,0.4744251069927161,0.8721903922058303,0.9724512862323796,0.3869942332242635,0.8531574940593598,0.5681289748098638,0.365945905016548,0.7410116626463003,0.6907157182670519,0.8823173896277758,0.5095870311558247,0.1896021750569343,0.5820089912414551,0.7387898814678192,0.3231655234098434,0.522335097193718,0.3537992164492607,0.1651139092445373,0.5804638189077377,0.4437714189291,0.747063353061676,0.48016294444763996,0.19826819768023662,0.3322235493612262,0.2713570544011252,0.5596787438738922,0.3851794772639909,0.642909058290674,0.47399235289299824,0.35591358964317577,0.3531994297079423,0.7025057244256913,0.6701985774450595,0.41629870314132106,0.36092396567278306,0.23644387700492464,0.16551467608180676,0.4952426619153056,0.3732773984892693,0.4969310998905144,0.4213623171606472,0.6387295701009439,0.5458341905861686
synthetic_batch_789.out,0.0609880313277244,0.1793837398290634,0.121154211461544,0.0633531734347343,0.9042704701423644,0.5141122937202454,0.0497188791632652,0.058236476033926,0.0382855236530303,0.116648219525814,0.1686431616544723,0.4404841575355309,0.8009025314918372,0.5394422698442203,0.771967578571442,0.9432199620879166,0.9562058890825688,0.5654151545886589,0.2349830399818505,0.6755843765286217,0.7227703720853916,0.8134120120914405,0.1316680137813091,0.3508428999781608,0.2904214110970497,0.30055344581604,0.949477117061615,0.7471881675720214,0.1608051536232233,0.1009972261637449,0.184596252515912,0.231942424327135,0.4987338128685951,0.25073609443162764,0.10714158111156498,0.4901431356604503,0.29311619583120607,0.33029824065288216,0.1978687585583773,0.4176603760030882,0.11709656625618427,0.9237452161151405,0.9233346421559062,0.735159091401407,0.6686949922198909,0.30756701687596205,0.09140059305972195,0.14660975800788825,0.09334020028561688,0.356934950090826,0.07246446900372916,0.4197092958056028,0.20087683992784597,0.49102758687295645,0.27936591978551706
synthetic_batch_326.out,0.2685409188270569,0.4753436744213104,0.4648181796073913,0.5256251692771912,0.2656392455101013,0.676590621471405,0.4598818123340606,0.1309695541858673,0.4685753583908081,0.4069994390010834,0.6523752808570862,0.9237526186118864,0.1904976467467691,0.9086674992343906,0.9489376546110504,0.2190141818899538,0.9856830804777224,0.9274093359690588,0.7554947929104187,0.9230316025067486,0.836880000628962,0.939857389212365,0.6128209793567657,0.1351203118264675,0.6101350218057633,0.7864446443319321,0.2707226520776749,0.783651773929596,0.6451925492286682,0.3598736265301704,0.7346464782953263,0.4748822826147079,0.7675679087638855,0.5961467687194717,0.4161146046363421,0.3329206605840398,0.271992285532438,0.686742839420891,0.6150266862901659,0.7372814119441208,0.6765198569474278,0.24232671370002756,0.2400839806100701,0.8311368509745637,0.8023996616348819,0.6936455741515597,0.6148654328583515,0.443232173548143,0.2232392459805815,0.6958034804487784,0.6215977299677806,0.6219397198150227,0.5476570798027145,0.7961163350347256,0.7701634814794749
synthetic_batch_1339.out,0.2421085387468338,0.2644625008106231,0.198674127459526,0.2821340262889862,0.6963546872138977,0.5340230464935303,0.2291686087846756,0.2372235506772995,0.2607145607471466,0.3379702568054199,0.3487764298915863,0.3190378283736572,0.3981626760972115,0.2967470870146241,0.6125819910954063,0.517729232195339,0.5497765748757024,0.2704188894902898,0.2061767175686206,0.3185744223895231,0.355304125022948,0.4211254358983859,0.2932917267084122,0.3223507368564606,0.2690776437520981,0.5304364159703254,0.7111997050046921,0.5803081345558166,0.247277013361454,0.2591816145181655,0.3043267995119095,0.3315606528520584,0.4457136976718903,0.2805731835602455,0.27529994653221623,0.3313125884539173,0.31782401490236417,0.24771060723707505,0.23800340746959542,0.4473580086921963,0.3863353739550158,0.6070419597046184,0.5939015776146748,0.5418998106846163,0.5417853182767972,0.2497937491374827,0.24809075850604437,0.22170013412296005,0.2206131863749452,0.2896444915683348,0.2867549462060635,0.346637190914184,0.34642049245015716,0.3849509328949861,0.38155155246563677
synthetic_batch_201.out,0.0209413077682256,0.053847748786211,0.0477266311645507,0.0410630069673061,0.9240993857383728,0.2868387103080749,0.0302311815321445,0.0627858415246009,0.0397059582173824,0.0436645373702049,0.0737674161791801,0.7949708375850951,0.7361221113400055,0.3988048006576856,0.8538899327922157,0.6769480014561722,1.0,0.6529518349636404,0.121212100753393,0.7338258910413366,0.8037490610389646,0.988816053138529,0.2512152794376016,0.2293368101865053,0.1383343711495399,0.3774924278259277,0.8613504540920257,0.6968884003162384,0.1916096264496445,0.0767726076394319,0.2810110330581665,0.145578917786479,0.6120697614550591,0.40795607267666034,0.04080765085173348,0.39498493006310825,0.10035450851524554,0.22326571591111816,0.08525092869708122,0.4474764698797609,0.0783578369360538,0.8005236935972725,0.7814474915931447,0.6434193551540375,0.44580367067043614,0.3415915082478925,0.05778687402324925,0.09199897113899695,0.08272270498838825,0.3867659246293595,0.07533564441190925,0.42370679920458476,0.08282928425478808,0.5312917346588546,0.13729256556825764
synthetic_batch_779.out,0.5288934707641602,0.7385483384132385,0.7443364262580872,0.8429825901985168,0.4657873213291168,0.9197983741760254,0.6952709555625916,0.1659615486860275,0.3707638084888458,0.669554591178894,0.8443606495857239,0.8586050049268079,0.1076052797678778,0.8322253257098299,0.944419102451606,0.2903677051183527,0.9739341805258754,0.7882404222704849,0.7934916043823451,0.7000668133050997,0.6953006787253078,0.8954176909098821,0.7524570393562316,0.155581456720829,0.7982312738895416,0.9313065969944,0.4199985969066619,0.9636811220645904,0.7474450576305389,0.383472671508789,0.5994377434253693,0.6445503044128418,0.9029571652412416,0.693749237845484,0.6545745296694084,0.42307680909055817,0.18784225197284962,0.7882808759839586,0.7858310960634458,0.8937008463250614,0.89082254368599,0.37807751322373473,0.3577298062884893,0.9468662773509504,0.9460924918652777,0.7417556889165382,0.7388425593412952,0.4797265765341863,0.274508651332287,0.5354153108969728,0.484781500668729,0.6824276349521009,0.6821848029688995,0.869889170247803,0.8691399881801511
synthetic_batch_347.out,0.1155254915356636,0.1308871060609817,0.1134363114833831,0.1520003378391266,0.2320013642311096,0.1638123989105224,0.141309916973114,0.1118158772587776,0.1775755733251571,0.103402242064476,0.1396699547767639,0.8291616145065097,0.4804516481447253,0.4329882152371826,0.6660637991878485,0.5449229307948065,0.7915082586315877,0.754848231935581,0.2469177438493345,0.6013959459434883,0.4670418841172234,0.7293283605907585,0.4442573514580726,0.2595912083983421,0.2460874369740486,0.4275657434761524,0.3614438799023628,0.3101130956411361,0.4118934798240661,0.1809362016618251,0.3764765647053718,0.1842587020993232,0.4698606458306312,0.47234355302108666,0.20279583041983992,0.30566937710285347,0.20572857648979415,0.27321226336028287,0.17977445612501483,0.40903206851348756,0.24751585582739402,0.38846214751295804,0.3254444845002369,0.477660328771055,0.2714457508697079,0.4480790744543475,0.23805517165025897,0.17936681055405604,0.1539266046711067,0.38948575963432275,0.27419033239265356,0.2852220630908497,0.1693178200606298,0.4344991576837612,0.23444293812708042
synthetic_batch_475.out,0.1715437918901443,0.1766800582408905,0.2044599056243896,0.3387787938117981,0.1714706569910049,0.3330475986003876,0.1839165091514587,0.1766208708286285,0.1369573026895523,0.2507694065570831,0.2353110611438751,0.6194943419364238,0.4237390631357484,0.5553025613099238,0.4770820208370483,0.4909618730296516,0.6586437554933114,0.613541857270808,0.2972572690906019,0.4719569140433118,0.5707303496937792,0.5271527807422194,0.360133030116558,0.2556843635439872,0.4121238276362419,0.4419099470973014,0.3233998242020607,0.3721347093582153,0.4318057438731194,0.2468289919197559,0.3028708602488041,0.4016897597908974,0.439690560400486,0.3955190669132841,0.26868593036391625,0.30020956068831944,0.24937994040599953,0.37988123346715674,0.29887527804983,0.4079304073244232,0.3962079527940934,0.33121626501032825,0.25417095662045325,0.4958456770468495,0.4423951468260198,0.3987291832111334,0.2830002953352896,0.23693906995961522,0.22158370814855766,0.304457108366432,0.2123055897097377,0.4107498781254312,0.348440057365325,0.38123192094304725,0.32537904988267596
synthetic_batch_718.out,0.417344719171524,0.3313134908676147,0.3406271636486053,0.2991516590118408,0.37542724609375,0.3020481467247009,0.3861460089683532,0.0862191095948219,0.2300150394439697,0.3996319770812988,0.6145840287208557,0.6462063100323492,0.4133677207662384,0.6964307527751405,0.9194643703228296,0.3047924848487953,0.7997918679975531,0.622240013790041,0.1929578729967309,0.8109565180299086,0.7467468906675979,0.8306717441763433,0.5846221727132798,0.3802667778730392,0.6137201970815659,0.6913341081142426,0.2866552552580833,0.2442348107695579,0.4595110529661179,0.100239223241806,0.5945709797739983,0.5360462659597397,0.780130821466446,0.5317755146019366,0.5071515772763551,0.3723406058169265,0.36781994883037256,0.518528958211873,0.4574927364009029,0.6093080146673352,0.4514289737917309,0.34010986547127264,0.3364424700186162,0.550920007361127,0.4384949688998955,0.5041930113791971,0.47655459818487894,0.13958849129577638,0.11918357913789024,0.5204857787369391,0.3583809646723696,0.5731894338744483,0.5206375391109731,0.7226278864485995,0.7064736867400011
synthetic_batch_90.out,0.3183957934379577,0.3581206202507019,0.4568642973899841,0.454806923866272,0.4226541817188263,0.552648663520813,0.4115549623966217,0.2761924564838409,0.2673749625682831,0.5124750137329102,0.4865343570709228,0.733697233409194,0.4153804511443406,0.5300342334778648,0.7008153475127171,0.514808176192635,0.7700049864260115,0.6235274264927299,0.4224406848750181,0.6070132674386141,0.5463159626774781,0.7127658193177956,0.6078604623675347,0.29030138194561,0.5164213854074479,0.6389248842000961,0.5365233248472214,0.6645511782169342,0.6036054772138596,0.3612971451878548,0.497961539030075,0.5655412250757217,0.6715955638885498,0.5260465134235759,0.44407881587165604,0.38675053569752127,0.3846311538665078,0.4934492654339244,0.49073680848944173,0.5778111356894946,0.5516260464938739,0.46873117895573063,0.4642017391196616,0.6613268249734122,0.6434673607407432,0.5175411944446757,0.4958364847436497,0.3493165706794295,0.3340091489144409,0.43719411500344857,0.37123132286117444,0.5293954882051941,0.528854678049562,0.5996500881943592,0.5783123632786208
synthetic_batch_485.out,0.1355248093605041,0.131207063794136,0.1733116209506988,0.1338518261909485,0.3002607226371765,0.2037680298089981,0.1142786890268325,0.1292342692613601,0.1222466602921485,0.1741933673620224,0.134653627872467,0.4470343516408586,0.4153582843432238,0.4369377657284984,0.5126533475366961,0.6794748710369074,0.6273897871537794,0.5009046571862045,0.2819861192260617,0.3952711034189201,0.6060012989772213,0.6442145914910175,0.2449943053722381,0.2594090405106544,0.2574057494103908,0.3486746446788311,0.4839103102684021,0.3598719102144241,0.2776601822674274,0.1914797599613666,0.2350024645030498,0.3261972522735595,0.4658713874220848,0.29127958050068137,0.20799345144477846,0.2732826740686799,0.199419670848025,0.3051246933395986,0.2481817895633264,0.3232525868638223,0.21227853870075095,0.48986779683704196,0.4164789298432139,0.41557890848138873,0.3076238428888832,0.30759167310651847,0.18609973076498512,0.2056101942437109,0.1772396071803309,0.2587588818555343,0.18673976312021984,0.39009733316962186,0.27060273915972083,0.38943410968174225,0.22274841806624546
synthetic_batch_260.out,0.1113906428217887,0.1930440217256546,0.2736783921718597,0.2978833615779876,0.2269883751869201,0.5356013774871826,0.2445105612277984,0.1137424036860466,0.1359079182147979,0.4511595070362091,0.380960613489151,0.4304368678999618,0.5405670751233015,0.494349238333391,0.7611324869660681,0.3361234717431895,0.4558779988744005,0.2604015299224472,0.2470232624049799,0.3865207031617085,0.6514808009145079,0.3998523130861446,0.2878939659893513,0.2129907578229904,0.3758067220449447,0.5464637213945389,0.2290141996741294,0.4940732508897781,0.2565567326545715,0.1392519068717956,0.2587348639965057,0.5275452119112015,0.4397844165563583,0.27091375536087525,0.17698119220895947,0.36680554842447805,0.28449199485258486,0.38401381525262535,0.3523120766617809,0.5295079242720279,0.4281875557110402,0.2815559234650548,0.270980342996203,0.49573968818079156,0.49253446916717936,0.2524560455751228,0.25220597938490835,0.18038283304551325,0.15576326836613189,0.2612143106882532,0.20110392870596266,0.5513201539753585,0.53312354874892,0.39040646328764783,0.39017792178845123
synthetic_batch_1358.out,0.1369719207286834,0.1136658936738967,0.1291287541389465,0.1733442693948745,0.7097695469856262,0.3665754497051239,0.1263147890567779,0.1219022497534751,0.1209066212177276,0.1745657324790954,0.1998258084058761,0.3917181870128679,0.4195847297267682,0.3497303334391968,0.53164656483026,0.4180761366696648,0.7987854109807648,0.2814411736730272,0.2271606970057505,0.4745929237010596,0.3916014125558687,0.7353094167171017,0.2882955230772495,0.1761320057511329,0.2774254746735096,0.4094178345799446,0.5709840822219848,0.6320259457826615,0.2375911539793014,0.2048446699976921,0.3137593674659729,0.2559804320335388,0.5877089765667916,0.26434505387077567,0.2029710474013216,0.26662531170033243,0.178874514846949,0.23942954378907166,0.18861599753698852,0.3524954171125672,0.26144420858489104,0.5639228418276455,0.52620267901867,0.5826804303429444,0.502531243542581,0.20387798136490254,0.17436989637822833,0.1745314733796128,0.15866135479380616,0.2977497724593936,0.19271694612751872,0.28308357251748206,0.24148412009475406,0.46756761256148893,0.3142514465854392
synthetic_batch_556.out,0.1254458576440811,0.1566630750894546,0.1742694526910781,0.1881016045808792,0.3956231772899627,0.4185780584812164,0.1336452960968017,0.1050454229116439,0.1425545364618301,0.3390296697616577,0.2869892716407776,0.5105142010209623,0.4799744602175039,0.6219988475441962,0.7513537218164548,0.4849375281092227,0.6492872240802652,0.4867259537553715,0.1476812796228045,0.7543507619113345,0.6093378928675461,0.6836318397381232,0.3553636729717254,0.2313678127527237,0.3587788820266723,0.4310610821843147,0.4658458304405212,0.3177990257740021,0.2200033366680145,0.1116067419946193,0.3923864296078682,0.4681974160671234,0.5597922831773758,0.31798002933252173,0.2014022450434672,0.3183187676534792,0.23622319053437496,0.39813415011763714,0.2722584804744348,0.469727663198667,0.30087825724182676,0.4402803526995927,0.43575082213267424,0.5339326412807408,0.5090106216399605,0.3101856249260866,0.20970873238608373,0.1263633512672242,0.12276694404300768,0.44845264918658234,0.2397937070701915,0.4741837813146019,0.4356615150763425,0.4853105556894504,0.40426692033963035
